title,details,type,type_id,host,date,time,location,link
Student Meditation Community at the Student Wellness Center,"Do you like to meditate? Have you always wanted to try meditation?  Our community is a mindfulness-based meditation group for students, by students. We aim to foster a low-commitment space for students to develop a mindfulness practice and support each other while doing it. We want to create a community where students can learn, grow, and receive support both within and outside meditation sessions. If you have any questions or would like to know more, please reach out to rachel.kamis@duke.edu.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Apr 7, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 |,https://dukegroups.com/events/rsvp?id=1512806
Knitting in the Student Wellness Center Oasis!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Thursday from 7:00pm - 8:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.All Duke participants must abide by Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Apr 7, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414187
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Thursday from 6:00pm - 7:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Apr 7, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414173
Tea Gather in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.This group meets every Thursday from 5:30pm - 6:30pm in Room 129 (Oasis) in the Student Wellness Center.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Apr 7, 2022",5:30 PM – 6:30 PM EDT (GMT-4),Student Wellness Center | Room 129 | Oasis,https://dukegroups.com/events/rsvp?id=1414160
Guided Meditation in the Wellness Center or Remote Offering,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Thursday from 2:00pm - 3:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.Can't stop by the wellness center, tune in remotely via Zoom: https://duke.zoom.us/j/5421231941.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Apr 7, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Zoom,https://dukegroups.com/events/rsvp?id=1414146
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly meetings where students can discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Thu, Apr 7, 2022",10:30 AM – 11:30 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1414060
Sleight of Hand in the West Campus Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group will now meet every Wednesday from 6:00pm - 7:00pm in the Student Wellness Center Oasis.  Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Apr 6, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414133
Fuel for Finals,"Happy April everyone!Let's admit it, we all have a habit of snacking ­ƒì¬­ƒì½­ƒì¼during studying! ­ƒôÜ­ƒôûBut, did you know that the kinds of foods we eat actually affect the productivity of our study sessions? ­ƒºÉVisit our booth on Wednesday, April 6th at the Bryan Center from 12-2pm to learn more about healthy snacks ­ƒÑ£­ƒìç­ƒìîthat will help boost your memory and stay focused ­ƒÆ» and leave you satisfied!! ­ƒÿÄFood Provided",Health/Wellness,1,Duke Nutrition Society,"Wed, Apr 6, 2022",12 PM – 2 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1576451
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided.This group meets every Tuesday from 7:30PM-8:30PM in the Student Wellness Center Room 144.,Health/Wellness,1,Student Wellness Center,"Tue, Apr 5, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424911
Painting in the Gardens,"Women's Group will take a break from the normal Bible Study and enjoy a night in the gardens, relaxing, painting, and following the instruction of Bob Ross.",Health/Wellness,1,Every Nation Campus - Duke,"Tue, Apr 5, 2022",6:30 PM – 7:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1561965
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:00pm-5:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Tue, Apr 5, 2022",5 PM – 5:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414111
Global Conversations in the Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary. Questions?Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Apr 5, 2022",12 PM – 1 PM EDT (GMT-4),Student Wellness Center | Room 144 | First Floor,https://dukegroups.com/events/rsvp?id=1414097
CANCELLED- Buddhist Meditation in the Student Wellness Center,"If you are interested in joining a meditation community, here is a culturally and ideologically diverse group that brings core Buddhist teachings and mindfulness practices through experiential exercises and discussion.Deeply committed to celebrating different identities and vantage points and welcome all who are curious, including beginners, experienced Buddhists, and those of other faiths equally.All levels of experience are welcome, and the sessions are open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Apr 4, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center Room 144,https://dukegroups.com/events/rsvp?id=1414081
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation).  Each class will include mindfulness & breath control techniques, warm up movements to activate the body,  a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical,  mental, and spiritual well-being.This group meets every Monday from 2:00pm-2:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Mon, Apr 4, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424714
Wellness Week Al Buehler Hike,Celebrate the start of Mi Gente's annual wellness week with a walk along the Al Buehler trail on April 4th! We'll start by the Al Buehler trail parking lot at 4 PM. Granola bars and fruit will be provided!,Health/Wellness,1,Mi Gente,"Sun, Apr 3, 2022",4 PM – 6 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1562624
Redz in Motion,Zumba,Health/Wellness,1,"Delta Sigma Theta Sorority, Inc.","Sun, Apr 3, 2022",2 PM – 4 PM EDT (GMT-4),Online Event,https://dukegroups.com/events/rsvp?id=1572778
Open Play Pickleball,"Open to All Undergrad & Grad Students--All Levels, No Experience NecessaryMeet at the East Campus Pickleball/Tennis Courts!",Health/Wellness,1,Duke Club Pickleball,"Sat, Apr 2, 2022",2 PM – 3 PM EDT (GMT-4),East Campus Pickleball/Tennis Courts,https://dukegroups.com/events/rsvp?id=1572870
Student Meditation Community at the Student Wellness Center,"Do you like to meditate? Have you always wanted to try meditation?  Our community is a mindfulness-based meditation group for students, by students. We aim to foster a low-commitment space for students to develop a mindfulness practice and support each other while doing it. We want to create a community where students can learn, grow, and receive support both within and outside meditation sessions. If you have any questions or would like to know more, please reach out to rachel.kamis@duke.edu.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 |,https://dukegroups.com/events/rsvp?id=1512805
Knitting in the Student Wellness Center Oasis!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Thursday from 7:00pm - 8:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.All Duke participants must abide by Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414186
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Thursday from 6:00pm - 7:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414172
Tour of the Senses: Mindfulness Activities in the Student Wellness Center,"Stop by the Student Wellness Center next Thursday for a Tour of the senses! Activities help students engage with sight, smell, taste, sound, and touch. No registration or experience is necessary!Drop in activities & Live Music from Jazz @DUU!CommuniTEA: 5:30pm-6:30pm (West Campus Oasis)Jazz @ DUU: 6:00pm-8:00pm (2nd Floor)Drumming: 6:00pm-7:00pm (SWC 144)Knitting: 7:00pm-8:00pm (West Campus Oasis)Student Meditation Community: 7:30pm-8:30pm (SWC 144)This event is open to all students (undergraduate, graduate, professional, scholar).",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",5:30 PM – 8 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1564267
Tea Gather in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.This group meets every Thursday from 5:30pm - 6:30pm in Room 129 (Oasis) in the Student Wellness Center.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",5:30 PM – 6:30 PM EDT (GMT-4),Student Wellness Center | Room 129 | Oasis,https://dukegroups.com/events/rsvp?id=1414159
Guided Meditation in the Wellness Center or Remote Offering,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Thursday from 2:00pm - 3:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.Can't stop by the wellness center, tune in remotely via Zoom: https://duke.zoom.us/j/5421231941.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Zoom,https://dukegroups.com/events/rsvp?id=1567448
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly meetings where students can discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 31, 2022",10:30 AM – 11:30 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1414059
DuWell Paint Night in the Arts Annex!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of painting while listening to music. All materials are provided and no prior experience necessary!This group meets biweekly on Wednesdays from 6:30pm - 8:00pm in the Arts Annex. Open to all Duke Students, faculty, and staff.(Remaining Dates: March 30th, April 13th)All Duke participants must adhere to COVID protocols.",Health/Wellness,1,Student Wellness Center,"Wed, Mar 30, 2022",6:30 PM – 8 PM EDT (GMT-4),Arts Annex,https://dukegroups.com/events/rsvp?id=1424722
Sleight of Hand in the West Campus Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group will now meet every Wednesday from 6:00pm - 7:00pm in the Student Wellness Center Oasis.  Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Mar 30, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414132
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided.This group meets every Tuesday from 7:30PM-8:30PM in the Student Wellness Center Room 144.,Health/Wellness,1,Student Wellness Center,"Tue, Mar 29, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424910
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:00pm-5:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Tue, Mar 29, 2022",5 PM – 5:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414110
Global Conversations in the Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary. Questions?Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Mar 29, 2022",12 PM – 1 PM EDT (GMT-4),Student Wellness Center | Room 144 | First Floor,https://dukegroups.com/events/rsvp?id=1414096
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation).  Each class will include mindfulness & breath control techniques, warm up movements to activate the body,  a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical,  mental, and spiritual well-being.This group meets every Monday from 2:00pm-2:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Mon, Mar 28, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424712
US National Whitewater Center,"Day trip to the US National Whitewater Center, with around 10 people",Health/Wellness,1,Outing Club,"Sun, Mar 27, 2022",7 AM – 8 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1558563
Open Play Pickleball,"Undergrad & Grad--All Levels, No Experience NecessaryMeet at the East Campus Pickleball/Tennis Courts!",Health/Wellness,1,Duke Club Pickleball,"Sat, Mar 26, 2022",2 PM – 3 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1564734
Day Hike at White Pines Nature Preserve,Short approximately 2 mile day hike at White Pines Nature Preserve the morning of 3/26.,Health/Wellness,1,Outing Club,"Sat, Mar 26, 2022",9:30 AM – 1:30 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1554289
Cape Fear Canoe Trip,Overnight canoe trip on Cape Fear RiverFood Provided,Health/Wellness,1,Outing Club,"Sat, Mar 26, 2022 6:00 AM –","Sun, Mar 27, 2022 7:00 PM EDT (GMT-4)",Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1544177
Student Meditation Community at the Student Wellness Center,"Do you like to meditate? Have you always wanted to try meditation?  Our community is a mindfulness-based meditation group for students, by students. We aim to foster a low-commitment space for students to develop a mindfulness practice and support each other while doing it. We want to create a community where students can learn, grow, and receive support both within and outside meditation sessions. If you have any questions or would like to know more, please reach out to rachel.kamis@duke.edu.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 24, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 |,https://dukegroups.com/events/rsvp?id=1512802
Knitting in the Student Wellness Center Oasis!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Thursday from 7:00pm - 8:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.All Duke participants must abide by Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 24, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414185
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Thursday from 6:00pm - 7:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 24, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414171
Tea Gather in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.This group meets every Thursday from 5:30pm - 6:30pm in Room 129 (Oasis) in the Student Wellness Center.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 24, 2022",5:30 PM – 6:30 PM EDT (GMT-4),Student Wellness Center | Room 129 | Oasis,https://dukegroups.com/events/rsvp?id=1414158
Guided Meditation in the Wellness Center or Remote Offering,"This wellness experience allows you to learn a new skill or continue your practice as you relax more and worry less while coming together with the greater Duke community.Each session is guided by a facilitator. This group meets every Thursday from 2:00pm - 3:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.Can't stop by the wellness center, tune in remotely via Zoom: https://duke.zoom.us/j/5421231941.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 24, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Zoom,https://dukegroups.com/events/rsvp?id=1414145
Recovery Group Meeting,"Struggling with addiction? Seeking support for your recovery journey?Join our weekly meetings where students can discuss issues they face as they pursue recovery at Duke.The Recovery Support Group at Duke University provides a caring and supportive environment for students working towards recovery from addictions. We communicate a message of hope, link students with recovery-related services and persons in recovery, and facilitate the development of healthy and sustainable habits of mind, body, and spirit.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 24, 2022",10:30 AM – 11:30 AM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1414058
Sleight of Hand in the West Campus Oasis,"This wellness experience gives you the opportunity to learn sleight of hand techniques and close-up magic in an inviting, fun, and relaxed social atmosphere. No experience necessary! Performing magic serves as a positive distraction, provides an opportunity to learn a new skill to share with others, and promotes mindfulness through hands-on learning. Each session is facilitated by a member of the Duke Sleight Club.This group will now meet every Wednesday from 6:00pm - 7:00pm in the Student Wellness Center Oasis.  Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Wed, Mar 23, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414131
Meditative Art in the Wellness Center,Meditative Art is an opportunity to relax and be creative without the pressure of performing. We invite you to practice mindfulness and experience peace by leaving it all on paper. No experience necessary and materials will be provided.This group meets every Tuesday from 7:30PM-8:30PM in the Student Wellness Center Room 144.,Health/Wellness,1,Student Wellness Center,"Tue, Mar 22, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424909
Restorative Yoga in the Wellness Center,"This wellness experience will allow you to focus on your mind-body connection through restful poses, controlled breathing, and relaxation that will help you manage stress and anxiety.This group meets every Tuesday from 5:00pm-5:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Tue, Mar 22, 2022",5 PM – 5:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414109
Global Conversations in the Wellness Center,"Come join us for English conversations on cultural perspectives, world news, local events, and more.International and domestic students, scholars, and staff are all welcome! No registration is necessary. Questions?Contact Rene Caputo, r.caputo@duke.edu",Health/Wellness,1,Student Wellness Center,"Tue, Mar 22, 2022",12 PM – 1 PM EDT (GMT-4),Student Wellness Center | Room 144 | First Floor,https://dukegroups.com/events/rsvp?id=1414095
Buddhist Meditation in the Student Wellness Center,"If you are interested in joining a meditation community, here is a culturally and ideologically diverse group that brings core Buddhist teachings and mindfulness practices through experiential exercises and discussion.Deeply committed to celebrating different identities and vantage points and welcome all who are curious, including beginners, experienced Buddhists, and those of other faiths equally.All levels of experience are welcome, and the sessions are open to all Duke students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Mon, Mar 21, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center Room 144,https://dukegroups.com/events/rsvp?id=1414079
Hatha Yoga in the Wellness Center,"This is a practice of Asana (physical movement), Pranayama (breathing exercises), and Dhyana (meditation).  Each class will include mindfulness & breath control techniques, warm up movements to activate the body,  a sequence of postures to maintain balance, flexibility and strength, and finally a deep relaxation experience. This is a wonderful holistic practice to engage the body, mind and spirit and strengthen our physical,  mental, and spiritual well-being.This group meets every Monday from 2:00pm-2:50pm in Room 144. Open to all Duke Students, faculty, and staff.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Mon, Mar 21, 2022",2 PM – 2:50 PM EDT (GMT-4),Student Wellness Center | Room 144 | Located Behind the Oasis,https://dukegroups.com/events/rsvp?id=1424711
Sensory Box GBM,"A sensory box is a collection of comforting items you can have on hand when things get tough mentally that you can feel, touch, taste, smell, and hear. Come join BDU in the CSGD to decorate and fill your own sensory box with a variety of items to put inside such essential oils, play doh, fidget erasers, and more. Life at Duke can be stressful, come join us to make it a little bit easier.",Health/Wellness,1,Blue Devils United,"Sun, Mar 20, 2022",1 PM – 2 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1548067
DPT MADNESS 5k Event,"Duke University's Doctor of Physical Therapy program presents the 17th annual DPT 5k. This year's theme is DPT MADNESS!Come take a break from cheering on Duke basketball and Coach K's final season and join us on Sunday, March 20th at 1pm for ""DPT Madness,"" the Duke Doctor of Physical Therapy 5k to benefit the VCU Marquette Challenge. The race will be held on the beautiful Duke East Campus Loop trail, which is sure to produce some fast finishing times! All are welcome to attend including graduate, professional and undergraduate students, Duke University and Duke Health staff and faculty, partners, families, kids, Durham community members, members of the public, people visiting from out of town, and ANYONE interested in joining us for some exercise for a good cause! Everyone is welcome at our event, and we encourage all to register now!You can either register as an individual or come compete with friends and family against other teams! Teams of 5-7 people will be scored using cross country scoring. Prizes will be given to the top 3 male and top 3 female finishers as well as the top team.Food and raffle prizes will be available on race day. Be sure to register by February 25th to guarantee a free, custom designed  dri-fit shirt! Register by March 20th, shirts available while supplies last.To register and for more information, go to the race website at https://runsignup.com/Race/NC/Durham/DPTmadnessThis event is sponsored by Duke's Graduate and Professional Student Government GPSG.This event is rain or shine!File Attachments:Food Provided",Health/Wellness,1,DPT Class Officers,"Sun, Mar 20, 2022",1 PM – 4 PM EDT (GMT-4),Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1521838
RAM March Clinic,"RAM members will be traveling to Cookeville, TN to help work at a clinic for community members.Food Provided (RAM members will purchase their own food at restaurants. )",Health/Wellness,1,Duke Remote Area Medical ,"Fri, Mar 18, 2022 5:00 PM –","Sun, Mar 20, 2022 10:00 PM EDT (GMT-4)",Private Location (sign in to display),https://dukegroups.com/events/rsvp?id=1414286
Student Meditation Community at the Student Wellness Center,"Do you like to meditate? Have you always wanted to try meditation?  Our community is a mindfulness-based meditation group for students, by students. We aim to foster a low-commitment space for students to develop a mindfulness practice and support each other while doing it. We want to create a community where students can learn, grow, and receive support both within and outside meditation sessions. If you have any questions or would like to know more, please reach out to rachel.kamis@duke.edu.All Duke participants are required to follow Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 17, 2022",7:30 PM – 8:30 PM EDT (GMT-4),Student Wellness Center | Room 144 |,https://dukegroups.com/events/rsvp?id=1512801
Knitting in the Student Wellness Center Oasis!,"Created by one of our Wellness Interns, this wellness experience gives you a chance to become a part of an inclusive community while learning or improving upon a skill that promotes wellness through the mindful activity of knitting. All materials are provided and no prior experience necessary!This group meets every Thursday from 7:00pm - 8:00pm in the Student Wellness Center Rm 129, Oasis. Open to all Duke Students, faculty, and staff.All Duke participants must abide by Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 17, 2022",7 PM – 8 PM EDT (GMT-4),Student Wellness Center | Oasis Room 129,https://dukegroups.com/events/rsvp?id=1414184
Drum Circle in the Wellness Center,"Relax, restore, and energize your physical and mental well-being by coming together to create rhythm, a universal language that allows us to connect with ourselves and others. Through this experience you will begin to encounter how drumming induces relaxation and feelings of well-being, while releasing stress.This group meets every Thursday from 6:00pm - 7:00pm in Room 144 of the Student Wellness Center. Open to all Duke Students, faculty, and staff.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 17, 2022",6 PM – 7 PM EDT (GMT-4),Student Wellness Center | Room 144 | Behind the Oasis,https://dukegroups.com/events/rsvp?id=1414170
Tea Gather in the Wellness Center,"In partnership with Duke CommuniTEA, this wellness experience allows you to gain a deeper understanding of wellness through tea culture. You will have the opportunity to interact through the medium of tea appreciation in a space that promotes relaxation and self-care.This group meets every Thursday from 5:30pm - 6:30pm in Room 129 (Oasis) in the Student Wellness Center.All Duke participants must adhere to Duke COVID protocols.",Health/Wellness,1,Student Wellness Center,"Thu, Mar 17, 2022",5:30 PM – 6:30 PM EDT (GMT-4),Student Wellness Center | Room 129 | Oasis,https://dukegroups.com/events/rsvp?id=1414157
